id,sentence,sub_entity,obj_entity,label
1015,2013년 1월 [OBJ] 세리에 A [OBJ]팀 [SUB] 우디네세 [SUB]가 알하산에 대한 공동소유권 계약을 체결하였음이 밝혀졌다.,"{'word': '우디네세', 'start_idx': 18, 'end_idx': 21, 'type': 'ORG'}","{'word': '세리에 A', 'start_idx': 10, 'end_idx': 14, 'type': 'POH'}",org:member_of
1016,【SUB】김현우[SUB][OBJ] SBS[OBJ] 앵커(40)가 결혼을 전했다.,"{'word': '김현우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': 'SBS', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",per:employee_of
1017,"후에 롯데의 「SUB」니시무라 노리후미[SUB]도 내야수 「OBJ」외야수 「OBJ」부문에서 수상했지만, 외야수 내야 순서에서의 수상은 현재까지 타카다가 유일하다.","{'word': '니시무라 노리후미', 'start_idx': 7, 'end_idx': 15, 'type': 'PER'}","{'word': '외야수', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",per:title
1018,"한편 이날 포럼에는 옹진군의회 조철수 의장과 신영희 군의원, [SUB] 백종빈[SUB] 인천광역시의회 의원[OBJ]을 비롯한 지역주민 등 100여명이 참석했다.","{'word': '백종빈', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '인천광역시의회 의원', 'start_idx': 38, 'end_idx': 47, 'type': 'ORG'}",per:title
1019,"[OBJ] 정남준[OBJ][SUB] 공무원연금공단 [SUB] 이사장은 ""공단은 지역사회와 함께 하는 다양한 프로그램을 더욱 발전시켜 나갈 것이며, 지역민과 상생하는 모범적 사례를 만들어 나갈 수 있도록 공공기관의 사회적 가치 실천에 노력할 것""이라고 말했다.","{'word': '공무원연금공단', 'start_idx': 4, 'end_idx': 10, 'type': 'ORG'}","{'word': '정남준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees
1020,"인텔 프로세서 기반의 [OBJ] 컴퓨터 [OBJ] 프로세서의 대부분은 자사의 마더보드의 노스 브릿지에 추가되어 있지만 AMD의 애슬론 64, 옵테론, IBM사의 POWER 5, 그리고 [SUB] 썬 마이크로 시스템즈 [SUB]사의 Ultra SPARC T1 프로세서와 같은 현대의 마이크로 시스템즈에서는 메모리 레이텐시를 줄이기 위해 메모리 레이텐시를 줄인다.","{'word': '썬 마이크로시스템즈', 'start_idx': 82, 'end_idx': 91, 'type': 'ORG'}","{'word': '컴퓨터', 'start_idx': 12, 'end_idx': 14, 'type': 'POH'}",no_relation
1021,2000년 대한축구협회의 주도하에 국내 유망주들의 해외 이적이 진행되었고 이 과정에서 설기현은 [OBJ] 벨기에 [OBJ] 주필러리그의 [SUB] 로열 앤트워프 FC [SUB]로 이적하게 되어 자신의 성인 축구 경력을 시작하게 되었다.,"{'word': '로열 앤트워프 FC', 'start_idx': 66, 'end_idx': 75, 'type': 'ORG'}","{'word': '벨기에', 'start_idx': 54, 'end_idx': 56, 'type': 'ORG'}",org:place_of_headquarters
1022,"신지 (SUB) Shinji [SUB], ~)는 대한민국의 [OBJ] 드러머 [OBJ] 겸 작곡가, 편곡가이다.","{'word': 'Shinji', 'start_idx': 3, 'end_idx': 8, 'type': 'PER'}","{'word': '드러머', 'start_idx': 21, 'end_idx': 23, 'type': 'POH'}",per:title
1023,OBJ 아이유 OBJ는 SUB 호텔의 델루나 SUB 사장 장만월 역을 맡았다.,"{'word': '호텔 델루나', 'start_idx': 5, 'end_idx': 10, 'type': 'ORG'}","{'word': '아이유', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",no_relation
1024,"조세포탈·배임·횡령 등 1600억대의 비리로 기소되어 서울중앙지법 김용관 판사가 징역 4년, 벌금 260억원을 선고한 것을 서울고법 권기훈 판사는 벌금 260억원은 유지하면서 엔화 가치가 잘못된 적용을 바로잡아 부동산 매입에 관한 배임을 363억원이 아닌 309억원만 인정해 징역 3년으로 감형한 'OBJ'가 [CJ]가 363억원만 재현한 'OBJ'가 363억원]에서 [SUBJ]가 363억원만 형량을 재현했다.","{'word': 'CJ그룹', 'start_idx': 175, 'end_idx': 178, 'type': 'ORG'}","{'word': '이재현', 'start_idx': 171, 'end_idx': 173, 'type': 'PER'}",org:top_members/employees
1025,함평군(군수 권한대행 나윤수)은 28일 신광면에 있는 '일강김철선생' 기념관 앞에서 함평 출신의 [OBJ] 독립운동가 [OBJ] [SUB] 일강김철[SUB]선생 추도식을 가졌다.,"{'word': '일강 김철', 'start_idx': 57, 'end_idx': 61, 'type': 'PER'}","{'word': '독립운동가', 'start_idx': 51, 'end_idx': 55, 'type': 'POH'}",per:title
1026,"대표적인 사례로 [OBJ] 이승만 [OBJ]의 측근 [SUB] 윤치영 [SUB] 허정 등은 ""4·19 사태""라고 평가했다.","{'word': '윤치영', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '이승만', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:colleagues
1027,"[OBJ] 방송인[OBJ][SUB] 장영란 씨(41)가 ""벌써 맺는 걸 몰라요""라고 말했다","{'word': '장영란', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '방송인', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title
1028,특히 유승호 씨가 군대 제대할 때도 눈시울을 붉히며 OBJ 부모님 OBJ와 고양이 두 마리가 너무 보고 싶어요라고 말한 기사가 인상적이었어요.,"{'word': '유승호', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '부모님', 'start_idx': 32, 'end_idx': 34, 'type': 'POH'}",per:parents
1029,보도에 따르면 [OBJ] 아나운서 [OBJ] [SUB] 박찬민 [SUB] 씨가 딸 박민하 씨가 곧 있을 초등학교 사격대회에 참가하기로 했다.,"{'word': '박찬민', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 8, 'end_idx': 11, 'type': 'POH'}",per:title
1030,"아버지 레오폴트 벰은 아들이 자신과 같이 법학자가 되기를 바랐고, 그는 음악활동 외에 법학 공부에도 전념하여 [OBJ] 오스트리아 [OBJ] [SUB] 그라츠 대학교 [SUB]에서 법학사-법학석사-법학박사 학위를 차례로 취득하였다.","{'word': '그라츠 대학교', 'start_idx': 70, 'end_idx': 76, 'type': 'ORG'}","{'word': '오스트리아', 'start_idx': 64, 'end_idx': 68, 'type': 'ORG'}",org:place_of_headquarters
1031,[SUB] 경남대학교[SUB](총장[OBJ] 박재규[OBJ])는 신종 코로나바이러스 감염증(코로나19)의 지역사회 확산 방지와 감염 예방을 위해 '원격수업'을 2주간 연장하기로 결정했다.,"{'word': '경남대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '박재규', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees
1032,[SUB] 태국 토란 [SUB]은 1973년 12월 14일 베트남공화국 사이공(현재 [OBJ] 베트남 [OBJ] 호찌민시의 일부)에서 태어났다.,"{'word': '떠이 트랑', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '베트남', 'start_idx': 37, 'end_idx': 39, 'type': 'LOC'}",per:place_of_birth
1033,"[SUB] 경성방송국 [SUB]은 1932년 4월 7일 법인명을 [OBJ] 조선방송협회 [OBJ]로 개칭하고, 1935년에는 '경성중앙방송국'으로 개칭하였다.","{'word': '경성방송국', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '조선방송협회', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}",org:alternate_names
1034,[OBJ]공화당 [OBJ]은 가장 인기있는 전쟁영웅 [SUB]드와이트 D 아이젠하워 [SUB]로 맞서 압도적인 승리를 거두며 20년간 계속된 민주당의 백악관 지배를 마쳤다.,"{'word': '드와이트 D. 아이젠하워', 'start_idx': 19, 'end_idx': 31, 'type': 'PER'}","{'word': '공화당', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:employee_of
1035,"곧바로 남로당이 불법화되었고, 이종도[OBJ] 1947년 [OBJ][SUB] 대동청년단 [SUB]에 붙잡혀 청주교도소에 수감되었다.","{'word': '대동청년단', 'start_idx': 24, 'end_idx': 28, 'type': 'ORG'}","{'word': '1947년', 'start_idx': 18, 'end_idx': 22, 'type': 'DAT'}",no_relation
1036,[SUB] 해남군 [SUB](군수 [OBJ] 명현관 [OBJ])은 청년일자리 사업에 참여할 미취업 청년을 모집한다.,"{'word': '해남군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '명현관', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees
1037,"관찬기록(<승정원일기>)에 의하면, [SUB]손소벽[SUB]은 마침내 한양 근교의 당고개로 압송되었고, [OBJ]1840년 1월 31일 [OBJ]에 39세의 나이로 다섯 교우와 함께 참수되었다고 한다.","{'word': '손소벽', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '1840년 1월 31일', 'start_idx': 46, 'end_idx': 57, 'type': 'DAT'}",per:date_of_death
1038,"이 책은 천정배 의원의 유년기와 전남 신안암초등학교, 목포중학교, 고등학교 시절, 그리고 전두환으로부터 임명장을 거부하려고 판·검사 임용을 포기하고 걸었던 인권변호사의 길, 1995년 [OBJ] 김대중[OBJ] 당시 [SUB] 새정치국민회의 [임용을 포기하고 걸었던 인권변호사 의 길, 법무장관]과 뜀박질한 김대중[OBJ] 당시 [SUB] 새정치국민회의]로 추천 있다.","{'word': '새정치국민회의', 'start_idx': 110, 'end_idx': 116, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 103, 'end_idx': 105, 'type': 'PER'}",org:top_members/employees
1039,"와이즈유([SUB] 영산대[SUB] 학교, 총장[OBJ] 부구욱[OBJ] 간호학과 재학생들이 '간호사 국가시험'에 전원 합격하여 합격률 100을 기록했다.","{'word': '영산대', 'start_idx': 5, 'end_idx': 7, 'type': 'ORG'}","{'word': '부구욱', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",org:top_members/employees
1040,"당시 러시아군과 일본군에서는 1만여 명의 환자가 발생했으며, [OBJ] 관동군 [OBJ] [SUB] 731부대 [SUB]에서는 한국인과 중국인을 대상으로 생체실험을 실시했다고 한다.","{'word': '731부대', 'start_idx': 37, 'end_idx': 41, 'type': 'ORG'}","{'word': '관동군', 'start_idx': 33, 'end_idx': 35, 'type': 'ORG'}",org:member_of
1041,"간담회에는 김영록 전남도지사, 김종갑 한전 사장, 정병석 전남대 총장, 민영돈 조선대 총장, [OBJ] 김기선 광주과학기술원[SUB] 총장, 김혁종 광주여대 총장, 이성재 총장, 박상철 광주과학기술원[SUB] 총장, 호남대 총장, 김혁종 광주여대 총장, 이성재 총장, 박상철 총장, 박상철 광주과학기술원[SUB]","{'word': '광주과기원', 'start_idx': 57, 'end_idx': 61, 'type': 'ORG'}","{'word': '김기선', 'start_idx': 53, 'end_idx': 55, 'type': 'PER'}",org:top_members/employees
1042,"[SUB] 크리스티아누 호날두[SUB] 두스 산토스 아베일 ([OBJ] 1985년 2월 5일 [OBJ]~)는 포르투갈의 축구 선수로, 현재 이탈리아 세리에 A의 유벤투스와 포르투갈 국가대표팀의 일원이다.","{'word': '크리스티아누 호날두', 'start_idx': 0, 'end_idx': 9, 'type': 'PER'}","{'word': '1985년 2월 5일', 'start_idx': 22, 'end_idx': 32, 'type': 'DAT'}",per:date_of_birth
1043,[SUB] 베니토 알비노 무솔리니 [SUB]([OBJ] 1915년 11월 11일 [OBJ] ~ 1942년 8월 26일)는 이탈리아의 군인이다.,"{'word': '베니토 알비노 무솔리니', 'start_idx': 0, 'end_idx': 11, 'type': 'PER'}","{'word': '1915년 11월 11일', 'start_idx': 13, 'end_idx': 25, 'type': 'DAT'}",per:date_of_birth
1044,부산광역시교육청[SUB](교육감[OBJ] 김석준[OBJ])은 12일 오후 3시 시청 회의실에서 부산광역시(오거동 시장) 및 부산환경공단(이사장 배광효)과 함께 '학교 분류식 하수관로 연결사업' 협업을 위한 협약식을 체결한다고 11일 밝혔다.,"{'word': '부산광역시교육청', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}","{'word': '김석준', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",org:top_members/employees
1045,"정찬성은 ""제이팩(OBJ) 박재범(OBJ)이 트래시 토크를 시켰고 그런 적(SUB)과 AOMG(SUB)에 들어간 뒤 한 번도 없었다""고 말문을 열었다.","{'word': 'AOMG', 'start_idx': 35, 'end_idx': 38, 'type': 'ORG'}","{'word': '박재범', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",org:top_members/employees
1046,"예종 1년(1469년) 아버지 예종이 임종할 당시 왕위 계승 1순위였으나 나이가 4세에 불과하다는 이유로 할머니[OBJ] 정희왕후[OBJ]가 백부[SUB] 경세자[SUB]의 차남이자 대군의 사촌 형인 자을산군 이혈(성종)을 후계자로 지명하고, 대군의 종적을 통해 예종에게 물러났다.","{'word': '의경세자', 'start_idx': 71, 'end_idx': 74, 'type': 'PER'}","{'word': '정희왕후', 'start_idx': 62, 'end_idx': 65, 'type': 'PER'}",per:parents
1047,"[OBJ]한국전쟁 발발일(1950년 6월 25일), 청단, 연백, 개성, 고랑포 일대에서는 한국군 제1사단(사단장 백선엽)이 제203전차연대에 증강된 북한군 [SUB] 제1사단 [SUB]과 제6사단과 싸웠다.","{'word': '제1사단', 'start_idx': 96, 'end_idx': 99, 'type': 'ORG'}","{'word': '한국 전쟁', 'start_idx': 0, 'end_idx': 4, 'type': 'POH'}",no_relation
1048,[OBJ] 바르셀로나 [OBJ]의 리오넬 메시([SUB] Lionel Messi[SUB])의 이름을 라이벌 레알 마드리드 유니폼에 새긴 것이다.,"{'word': 'Lionel Messi', 'start_idx': 14, 'end_idx': 25, 'type': 'PER'}","{'word': '바르셀로나', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",per:employee_of
1049,"청주시기업인협의회장 김성겸씨(정원커머스 대표)는 10일 [SUB] 충북대 [SUB] 학교(총장 [OBJ] 김수갑 [OBJ]에 코로나19와 관련, 1000만원 상당의 천연살균소독제인 방역용품을 전달했다.","{'word': '충북대', 'start_idx': 30, 'end_idx': 32, 'type': 'ORG'}","{'word': '김수갑', 'start_idx': 39, 'end_idx': 41, 'type': 'PER'}",org:top_members/employees
1050,SUB 헨리 5세 [SUB]([OBJ] 1386년 9월 16일 [OBJ] - 1422년 8월 31일)는 1413년부터 사망할 때까지 잉글랜드의 왕이다.,"{'word': '헨리 5세', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '1386년 9월 16일', 'start_idx': 8, 'end_idx': 19, 'type': 'DAT'}",per:date_of_birth
1051,그는 베트남의 안남국[SUB]이 왕조[SUB](1009년~[OBJ]1225년 [OBJ])의 제6대 왕인 영종 이천조(재위 1138~1175)의 아들이다.,"{'word': '리왕조', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '1225년', 'start_idx': 22, 'end_idx': 26, 'type': 'DAT'}",per:date_of_death
1052,"주요 5개 종족은 [SUB] 아르곤 [SUB]([OBJ] Argon [OBJ]), 보론(Boron), 파라니드(Paranid), 스플릿(split), 테라디(Teladi)이며 또한 부3종족인 제논(Xenon), 카악Kha'ak), 그리고 테란(Terran)이다.","{'word': '아르곤', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}","{'word': 'Argon', 'start_idx': 12, 'end_idx': 16, 'type': 'ORG'}",org:alternate_names
1053,그 외에도 [OBJ] 국민의당 [OBJ] [SUB] 박지원 [SUB] 의원은 미르재단의 '미르'와 K스포츠재단의 'K'를 합치면 '미르'가 된다고 주장했다.,"{'word': '박지원', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '국민의당', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}",per:employee_of
1054,SUB 조메이 천황과 OBJ 고토쿠 천황의 아들로 태어났다.,"{'word': '조메이 천황', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '고교쿠 천황', 'start_idx': 8, 'end_idx': 13, 'type': 'POH'}",no_relation
1055,한국마사회[SUB] 렛츠런파크 부산경남[SUB]은 4일 [OBJ] 경마공원[OBJ] 일대에서 좀비런 'ZOMBIE RUN 10인 생존자 이벤트'를 개최한다고 밝혔다.,"{'word': '렛츠런파크 부산경남', 'start_idx': 6, 'end_idx': 15, 'type': 'ORG'}","{'word': '경마공원', 'start_idx': 24, 'end_idx': 27, 'type': 'LOC'}",no_relation
1056,"현재 이 마을에는 [SUB] 클로드 모네 [SUB]의 집과 그의 대표작인 실제 모델이었던 정원이 보존되어 있으며, 그 옆에는 프랑스와 미국의 인상주의 예술가들의 다양한 작품이 전시되어 있는 지베르니 [OBJ] 인상파 [OBJ] 미술관 (Muse des Impressionnismes Giverny)이 설립되어 있다.","{'word': '클로드 모네', 'start_idx': 10, 'end_idx': 15, 'type': 'PER'}","{'word': '인상파', 'start_idx': 100, 'end_idx': 102, 'type': 'POH'}",no_relation
1057,프랑스의 소설가[OBJ][SUB] 줄 베른[SUB]가 쓴 해저 2만리의 노틸러스호로부터 이름이 붙여졌다.,"{'word': '쥘 베른', 'start_idx': 9, 'end_idx': 12, 'type': 'PER'}","{'word': '소설가', 'start_idx': 5, 'end_idx': 7, 'type': 'POH'}",per:title
1058,"이 드라마는 KBS에서 '성균관 스캔들'(2010년) 이후 오랜만에 선보이는 청춘사극으로 네이버에서 연재된 소설가 [OBJ] 윤이수 [SUB]가 집필한 동명의 웹소설을 원작으로 한 로코 드라마로, 2013년 10월 4일부터 누적 조회수 약 5,000만 건 이상을 기록할 정도로 온라인 인기소설로 현재 발간되었다.","{'word': '윤이수', 'start_idx': 68, 'end_idx': 70, 'type': 'PER'}","{'word': '소설가', 'start_idx': 64, 'end_idx': 66, 'type': 'POH'}",per:title
1059,"이듬해 395년 [SUB] 테오도시우스 1세 [SUB]는 사망하고, 제국의 동쪽은 장남 [OBJ] 아르카디우스 [OBJ]와 서쪽은 차남 호노리우스의 후견인을 맡았다.","{'word': '테오도시우스 1세', 'start_idx': 9, 'end_idx': 17, 'type': 'PER'}","{'word': '아르카디우스', 'start_idx': 38, 'end_idx': 43, 'type': 'PER'}",per:children
1060,"최초의 야당출신 국회의장은 1948년 8월 4일, 처음 국회의장에 당선되었을 때는 친여 성향이었으나, 1949년 2월 11일, [SUB]민주국민당 [SUB]창당에 참여하여 야당 정치인으로 변신한 신익희 전 의장이며, 두 번째는 이승만 대통령의 대통령직 사퇴가 법적 효력이 발생하기 전인 1960년 5월 2일, 야당 정치인으로 변모한 신익희 전 의장이었다.","{'word': '민주국민당', 'start_idx': 70, 'end_idx': 74, 'type': 'ORG'}","{'word': '민주당', 'start_idx': 171, 'end_idx': 173, 'type': 'ORG'}",no_relation
1061,"순천천연물의약소재개발연구센터(공동이사장 순천시장 호석, [SUB] 순천대학교 [SUB] 학교총장 [OBJ] 고영진 [OBJ])이 코로나19 확산으로 어려움을 겪고 있는 대구, 경북 지역민을 돕기 위해 위문물품을 지원하였다.","{'word': '순천대', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}","{'word': '고영진', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}",org:top_members/employees
1062,[OBJ] 방송인[OBJ][SUB] 전현무[SUB] 씨(42)의 여자친구 이혜성(27) 아나운서가 추억사진을 공개했다.,"{'word': '전현무', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '방송인', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title
1063,"홍무제의 손자이며, 'OBJ' 영락제[OBJ]와 'SUB' 인효문황후[SUB] 서씨(인효문황후)의 장남이다.","{'word': '인효문황후', 'start_idx': 16, 'end_idx': 20, 'type': 'PER'}","{'word': '영락제', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse
1064,"그는 ""에어부산에 대한 투자를 [OBJ]아시아나항공[OBJ]이 직접 회수하기 어려운 구조라면 100개 자회사인 [SUB]에 서울[SUB]만 남기고 에어부산은 매각하는 것이 오히려 이익""이라고 판단했다.","{'word': '에어서울', 'start_idx': 52, 'end_idx': 55, 'type': 'ORG'}","{'word': '아시아나항공', 'start_idx': 17, 'end_idx': 22, 'type': 'ORG'}",org:member_of
1065,민간 경제 단체인 [OBJ]한국무역협회[OBJ]는 중소기업의 온라인 해외 마케팅을 지원하고 전자 무역 인프라 확충을 위해 [SUB] 트레이드 코리아[SUB](trade Korea)를 열었다.,"{'word': '트레이드코리아', 'start_idx': 56, 'end_idx': 62, 'type': 'ORG'}","{'word': '한국무역협회', 'start_idx': 10, 'end_idx': 15, 'type': 'ORG'}",no_relation
1066,[OBJ] 이바이로 [OBJ]의 난을 보고 그 파급효과를 두려워한 미카일 8세는 [SUB] 이반 아센 3세 [SUB]를 그의 궁정으로 데려와 데스포트의 직위를 주고 그의 딸 이레네와 1277년 혹은 1278년경에 결혼시켰다.,"{'word': '이반 아센 3세', 'start_idx': 35, 'end_idx': 42, 'type': 'PER'}","{'word': '이바일로', 'start_idx': 0, 'end_idx': 3, 'type': 'POH'}",no_relation
1067,플로리다 말린스가 4승2패로 우승했고 MVP는 [OBJ] 플로리다 말린스[OBJ]의 투수 [SUB] 조시 베켓[SUB]에게 돌아갔다.,"{'word': '조시 베켓', 'start_idx': 45, 'end_idx': 49, 'type': 'PER'}","{'word': '플로리다 말린스', 'start_idx': 32, 'end_idx': 39, 'type': 'ORG'}",per:employee_of
1068,"이날 면담에는 김승수 전주시장을 비롯해 박병술 전주시 의장, 박성일 완주군수, 최등원 완주군의장, [OBJ]정동영 민주평화당[SUB] 대표와 안호영, 김광수 의원 등 정계의장.","{'word': '민주평화당', 'start_idx': 58, 'end_idx': 62, 'type': 'ORG'}","{'word': '정동영', 'start_idx': 54, 'end_idx': 56, 'type': 'PER'}",org:top_members/employees
1069,"31일 스포티비뉴스는 MBC 에브리원의 '비디오스타(이하 비스)'에 [OBJ]클릭비[OBJ] 멤버 강후, 오종혁, [SUB] 김상혁[SUB], 우영석, 유호석(에반), 하현곤, 노민혁이 출연한다고 보도했다.","{'word': '김상혁', 'start_idx': 53, 'end_idx': 55, 'type': 'PER'}","{'word': '클릭비', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}",per:employee_of
1070,"그는 ""[OBJ] 아시아나항공[OBJ]이 저비용항공사 자회사인 에어부산, [SUB]에 서울[SUB]을 분리 매각하면 제주항공이 기업가치가 상승할 수도 있다""며 ""분미 매각이 진행되면 저비용항공사간 인수경쟁이 일어날 수 있고 이 과정에서 저비용항공사인 밸류에이션이 상승할 가능성도 있다""고 분석했다.","{'word': '에어서울', 'start_idx': 29, 'end_idx': 32, 'type': 'ORG'}","{'word': '아시아나항공', 'start_idx': 4, 'end_idx': 9, 'type': 'ORG'}",org:member_of
1071,1월 3일 대전 시티즌[OBJ]에서 수비수 김태웅[SUB]을 영입해 1년 만에 구단으로 돌아오게 되었다.,"{'word': '김태은', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '대전 시티즌', 'start_idx': 6, 'end_idx': 11, 'type': 'ORG'}",per:employee_of
1072,"트라야누스 시대의 'OBJ' 역사가 [OBJ]인 [SUB] 타키투스 [SUB]와 소플리니우스로부터 받은 혹평을 그대로 믿을 수는 없지만, 그는 분명 잔인하고 허세를 부려 평판이 좋지 않았던 것 같다.","{'word': '타키투스', 'start_idx': 16, 'end_idx': 19, 'type': 'PER'}","{'word': '역사가', 'start_idx': 10, 'end_idx': 12, 'type': 'POH'}",per:title
1073,훅 베트남 총리는 이날 이재용 부회장과 별도로 [OBJ] 정의선 [OBJ] [SUB] 현대자동차 [SUB]그룹 수석부회장과도 면담했다.,"{'word': '현대자동차', 'start_idx': 30, 'end_idx': 34, 'type': 'ORG'}","{'word': '정의선', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",org:top_members/employees
1074,경기도 안양 동안구을[OBJ] 지역구인 [SUB] 심재철[SUB] 새누리당 의원이 당선됐다.,"{'word': '심재철', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '경기도 안양시 동안구 을', 'start_idx': 0, 'end_idx': 12, 'type': 'LOC'}",per:place_of_residence
1075,최근 일본의 유명 배우 히가시데 마사히로(SUB)(OBJ) 히가시데 마사히로(OBJ)와 가라타 에리카(唐田 엣카) 불륜설이 불거져 논란이 되고 있다.,"{'word': '히가시데 마사히로', 'start_idx': 12, 'end_idx': 20, 'type': 'PER'}","{'word': '東出昌大', 'start_idx': 22, 'end_idx': 25, 'type': 'PER'}",per:alternate_names
1076,[SUB] 광주광역시[SUB](시장[OBJ] 이용섭[OBJ])은 하남3지구 도시개발사업에 대한 환지청산금 납부 등의 행정절차를 올해 말까지 마칠 계획이다.,"{'word': '광주광역시', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '이용섭', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees
1077,"24일 오전 ""[OBJ] BTS [OBJ]"" 정국, RM, 지민, 진, 정국, [SUB] 제이홉 [SUB], 슈가가 해외 일정을 마치고 인천국제공항을 통해 입국했다.","{'word': '제이홉', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '방탄소년단', 'start_idx': 8, 'end_idx': 12, 'type': 'PER'}",per:employee_of
1078,무엇보다 구단주가 세계 정상급 부자이자 [OBJ]멕시코[OBJ]경제 대통령으로 불리는 [SUB] 카를로스 슬림[SUB]이기 때문에 일본 언론에선 혼다의 개인 사업에 도움을 주기 위한 방향 이적이라는 평도 나온다.,"{'word': '카를로스 슬림', 'start_idx': 39, 'end_idx': 45, 'type': 'PER'}","{'word': '멕시코', 'start_idx': 22, 'end_idx': 24, 'type': 'LOC'}",per:origin
1079,"그레고리 쿠페(OBJ 1972년 12월 31일 OBJ, 프랑스의 르피앙 벌레)는 은퇴한 프랑스의 축구 선수이다.","{'word': '그레고리 쿠페', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '1972년 12월 31일', 'start_idx': 8, 'end_idx': 20, 'type': 'DAT'}",per:date_of_birth
1080,[SUB] 김영록 [SUB] 전남지사가 22일 국회에서 열린 [OBJ] 더불어민주당 [OBJ] 당대표-시도지사 간담회에서 '남해안 신성장 관광벨트 조성사업'의 국가계획 반영을 비롯한 '청정전남 블루이코노미'에 대해 당 차원의 전폭적인 지원을 요청했다.,"{'word': '김영록', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '더불어민주당', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}",per:employee_of
1081,"그러나 녹색당의 주요 당원들이 [SUB]해적당[SUB]에 가입하는 한편, 스웨덴[OBJ]해적당인 유럽의회 의원들이 녹색당 같은 모임에서 활동하는 공통점이 많다.","{'word': '해적당', 'start_idx': 14, 'end_idx': 16, 'type': 'ORG'}","{'word': '스웨덴', 'start_idx': 29, 'end_idx': 31, 'type': 'ORG'}",org:place_of_headquarters
1082,9월 8일 [OBJ] 존 리드 허지 [OBJ]미 육군 중장 휘하의 미국 [SUB]제24군단 [SUB]은 선편으로 인천에 상륙했다.,"{'word': '제24군단', 'start_idx': 28, 'end_idx': 32, 'type': 'ORG'}","{'word': '존 리드 하지', 'start_idx': 6, 'end_idx': 12, 'type': 'PER'}",org:top_members/employees
